Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,Low CI,High CI,Confidence Interval
Symptoms of Anxiety Disorder,By State,Florida,Florida,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.8,24.5,31.3,24.5 - 31.3
Symptoms of Anxiety Disorder,By State,Georgia,Georgia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26.3,22.5,30.3,22.5 - 30.3
Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.4,22.2,35.4,22.2 - 35.4
Symptoms of Anxiety Disorder,By State,Idaho,Idaho,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.8,24.6,35.4,24.6 - 35.4
Symptoms of Anxiety Disorder,By State,Illinois,Illinois,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.4,23.6,31.4,23.6 - 31.4
Symptoms of Anxiety Disorder,By State,Indiana,Indiana,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,34.3,28.8,40.1,28.8 - 40.1
Symptoms of Anxiety Disorder,By State,Iowa,Iowa,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,24.4,20.8,28.4,20.8 - 28.4
Symptoms of Anxiety Disorder,By State,Kansas,Kansas,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,25.3,21.4,29.6,21.4 - 29.6
Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37.6,31.6,43.9,31.6 - 43.9
Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,36.6,30.3,43.3,30.3 - 43.3
Symptoms of Anxiety Disorder,By State,Maine,Maine,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32,25.2,39.3,25.2 - 39.3
Symptoms of Anxiety Disorder,By State,Maryland,Maryland,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26.9,22.9,31.2,22.9 - 31.2
Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,23.8,20.5,27.2,20.5 - 27.2
Symptoms of Anxiety Disorder,By State,Michigan,Michigan,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.8,25.4,34.4,25.4 - 34.4
Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,24.1,20.1,28.6,20.1 - 28.6
Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,35.8,28.5,43.6,28.5 - 43.6
Symptoms of Anxiety Disorder,By State,Missouri,Missouri,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.4,23.3,31.7,23.3 - 31.7
Symptoms of Anxiety Disorder,By State,Montana,Montana,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.5,22.9,34.6,22.9 - 34.6
Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.1,21.5,33.2,21.5 - 33.2
Symptoms of Anxiety Disorder,By State,Nevada,Nevada,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.9,28.9,39.1,28.9 - 39.1
Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26.2,22,30.7,22.0 - 30.7
Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31,26.5,35.9,26.5 - 35.9
Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,34.9,29.9,40.2,29.9 - 40.2
Symptoms of Anxiety Disorder,By State,New York,New York,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.9,25.3,32.8,25.3 - 32.8
Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.2,23.7,33,23.7 - 33.0
Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.7,23.4,36.7,23.4 - 36.7
Symptoms of Anxiety Disorder,By State,Ohio,Ohio,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,23.2,19.7,27,19.7 - 27.0
Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37.5,32.7,42.4,32.7 - 42.4
Symptoms of Anxiety Disorder,By State,Oregon,Oregon,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,30.1,26.2,34.3,26.2 - 34.3
Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.4,25.8,33.2,25.8 - 33.2
Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.5,26.9,38.4,26.9 - 38.4
Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26.4,22.2,30.9,22.2 - 30.9
Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,23.6,17.3,30.9,17.3 - 30.9
Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,30.1,26.6,33.8,26.6 - 33.8
Symptoms of Anxiety Disorder,By State,Texas,Texas,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.4,29.2,35.7,29.2 - 35.7
Symptoms of Anxiety Disorder,By State,Utah,Utah,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.1,28.8,35.5,28.8 - 35.5
Symptoms of Anxiety Disorder,By State,Vermont,Vermont,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,23.7,18.6,29.4,18.6 - 29.4
Symptoms of Anxiety Disorder,By State,Virginia,Virginia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26.5,22.4,30.8,22.4 - 30.8
Symptoms of Anxiety Disorder,By State,Washington,Washington,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,24.7,22.2,27.3,22.2 - 27.3
Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.5,22.9,36.7,22.9 - 36.7
Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,23.9,20,28.3,20.0 - 28.3
Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.7,25.6,38.3,25.6 - 38.3
Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.3,32.5,34,32.5 - 34.0
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,49.7,46.8,52.6,46.8 - 52.6
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,41,39,43,39.0 - 43.0
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,36.9,35.1,38.8,35.1 - 38.8
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.7,30,33.5,30.0 - 33.5
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,22.9,21.4,24.4,21.4 - 24.4
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,17.7,15.7,19.8,15.7 - 19.8
Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,18.7,13.8,24.3,13.8 - 24.3
Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.6,28.5,30.7,28.5 - 30.7
Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,36.7,35.7,37.7,35.7 - 37.7
Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender male,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.1,28,30.3,28.0 - 30.3
Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Cis-gender female,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,35.9,34.9,36.9,34.9 - 36.9
Symptoms of Anxiety Disorder or Depressive Disorder,By Gender identity,United States,Transgender,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,78.7,69.9,85.9,69.9 - 85.9
Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,42,37.7,46.3,37.7 - 46.3
Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Straight,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,30.5,29.7,31.3,29.7 - 31.3
Symptoms of Anxiety Disorder or Depressive Disorder,By Sexual orientation,United States,Bisexual,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,62.2,57.1,67.1,57.1 - 67.1
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37.8,35.2,40.4,35.2 - 40.4
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.4,31.6,33.3,31.6 - 33.3
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.8,31.3,36.4,31.3 - 36.4
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,21.3,17.9,24.9,17.9 - 24.9
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,43,39.3,46.8,39.3 - 46.8
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,39,34.5,43.7,34.5 - 43.7
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,35.3,33.7,36.9,33.7 - 36.9
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,38.1,36.7,39.4,36.7 - 39.4
Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,25.9,25.1,26.8,25.1 - 26.8
Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,With disability,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,62.9,60.8,65,60.8 - 65.0
Symptoms of Anxiety Disorder or Depressive Disorder,By Disability status,United States,Without disability,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.4,26.6,28.1,26.6 - 28.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37.4,30.4,44.8,30.4 - 44.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.6,25.6,38,25.6 - 38.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,34.7,29.4,40.3,29.4 - 40.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,39.6,34.6,44.8,34.6 - 44.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.1,30.2,36,30.2 - 36.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.1,29.8,36.6,29.8 - 36.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.7,28,37.8,28.0 - 37.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,25.5,19.5,32.2,19.5 - 32.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.2,28.3,38.4,28.3 - 38.4
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.1,28.5,35.9,28.5 - 35.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.6,25.5,33.9,25.5 - 33.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31,24.5,38.2,24.5 - 38.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.2,28.1,38.6,28.1 - 38.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.3,28.1,36.8,28.1 - 36.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,38.1,32.3,44.3,32.3 - 44.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26.8,23,30.9,23.0 - 30.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,29.9,25.8,34.1,25.8 - 34.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,40.4,34.4,46.6,34.4 - 46.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,40.4,33.9,47.2,33.9 - 47.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,36.5,29.6,43.9,29.6 - 43.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.7,27.6,36.1,27.6 - 36.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28,24.5,31.7,24.5 - 31.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,33.1,28.6,37.9,28.6 - 37.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.7,23.6,32,23.6 - 32.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,43.5,35.4,51.8,35.4 - 51.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,30.5,26.4,34.9,26.4 - 34.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37,30.7,43.7,30.7 - 43.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,30.3,24.9,36.1,24.9 - 36.1
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,38.3,33.2,43.5,33.2 - 43.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.8,24.5,33.4,24.5 - 33.4
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,36.1,31,41.5,31.0 - 41.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,39.5,34,45.3,34.0 - 45.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.9,27.8,36.2,27.8 - 36.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.3,28.3,36.6,28.3 - 36.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,32.7,26.3,39.6,26.3 - 39.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.2,24.4,32.3,24.4 - 32.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,42.1,37.1,47.2,37.1 - 47.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,34.5,30.4,38.7,30.4 - 38.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,35.6,31.5,39.9,31.5 - 39.9
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37.3,31.3,43.6,31.3 - 43.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.3,26.6,36.3,26.6 - 36.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28,21.6,35.2,21.6 - 35.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,34.5,30.9,38.3,30.9 - 38.3
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37,34.1,40,34.1 - 40.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,38.8,35,42.7,35.0 - 42.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,26,20.8,31.7,20.8 - 31.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,31.9,27.4,36.7,27.4 - 36.7
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,28.5,25.2,32,25.2 - 32.0
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,37.5,30.8,44.6,30.8 - 44.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,27.6,22.7,32.8,22.7 - 32.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,3.5,47,"Jun 29 - Jul 11, 2022",6/29/22,7/11/22,34.5,28.3,41.1,28.3 - 41.1
Symptoms of Depressive Disorder,National Estimate,United States,United States,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,22,21.3,22.6,21.3 - 22.6
Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,32.4,30.5,34.3,30.5 - 34.3
Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,27,25.1,29,25.1 - 29.0
Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,22.6,20.9,24.4,20.9 - 24.4
Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,22.6,20.7,24.6,20.7 - 24.6
Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,15.1,13.7,16.7,13.7 - 16.7
Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,11,9.3,12.9,9.3 - 12.9
Symptoms of Depressive Disorder,By Age,United States,80 years and above,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,7.4,4.5,11.5,4.5 - 11.5
Symptoms of Depressive Disorder,By Sex,United States,Male,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,20.6,19.6,21.6,19.6 - 21.6
Symptoms of Depressive Disorder,By Sex,United States,Female,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,23.3,22.2,24.4,22.2 - 24.4
Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender male,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,19.7,18.7,20.7,18.7 - 20.7
Symptoms of Depressive Disorder,By Gender identity,United States,Cis-gender female,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,22.7,21.7,23.8,21.7 - 23.8
Symptoms of Depressive Disorder,By Gender identity,United States,Transgender,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,67.3,58.1,75.6,58.1 - 75.6
Symptoms of Depressive Disorder,By Sexual orientation,United States,Gay or lesbian,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,29.6,24.8,34.7,24.8 - 34.7
Symptoms of Depressive Disorder,By Sexual orientation,United States,Straight,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,19.5,18.8,20.2,18.8 - 20.2
Symptoms of Depressive Disorder,By Sexual orientation,United States,Bisexual,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,44.4,39.7,49.2,39.7 - 49.2
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,23.5,21.1,26,21.1 - 26.0
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,20.9,20.1,21.6,20.1 - 21.6
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,24.2,21.4,27.1,21.4 - 27.1
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,17.9,14.4,21.8,14.4 - 21.8
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,31.8,28.6,35.2,28.6 - 35.2
Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,31.5,26.1,37.3,26.1 - 37.3
Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,24.1,22.2,26,22.2 - 26.0
Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,25.7,24.5,26.8,24.5 - 26.8
Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,14.7,14,15.4,14.0 - 15.4
Symptoms of Depressive Disorder,By Disability status,United States,With disability,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,51,48.3,53.6,48.3 - 53.6
Symptoms of Depressive Disorder,By Disability status,United States,Without disability,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,16.6,15.9,17.2,15.9 - 17.2
Symptoms of Depressive Disorder,By State,Alabama,Alabama,3.5,48,"Jul 27 - Aug 8, 2022",7/27/22,8/8/22,32.6,26.7,38.9,26.7 - 38.9
